age,balance,units,gwa,attendance,study_hours,course_x,course_y,lat,lon,is_scholar,is_paid,is_male,on_probation
20.2,0.0,20.0,2.48,0.844,9.8,1.529,0.284,14.60896,120.99399,0,1,0,0
21.9,2149.0,21.0,2.13,0.652,13.4,0.369,2.982,14.67986,120.99035,0,1,0,0
22.1,0.0,15.0,2.85,0.889,5.1,0.647,1.982,14.71232,121.12607,0,1,0,0
21.6,25645.0,13.0,3.33,0.696,10.8,0.817,2.778,14.4931,121.07166,0,1,0,1
20.0,17009.0,11.0,2.89,0.719,8.9,3.131,2.453,14.63194,121.04887,0,0,1,0
22.1,691.0,17.0,1.97,0.979,19.8,2.889,2.481,14.60489,120.99727,0,1,1,0
19.4,298.0,21.0,3.07,0.954,25.0,0.859,2.951,14.68881,121.03689,0,1,1,1
23.5,1603.0,20.0,1.62,0.926,22.1,0.471,2.369,14.67387,121.05174,0,0,0,0
22.1,0.0,20.0,2.25,0.85,19.6,3.094,2.478,14.5476,121.04992,0,0,1,0
20.2,26188.0,16.0,2.9,0.656,12.3,1.57,0.506,14.71195,121.11036,0,1,1,0
19.9,4390.0,19.0,2.37,0.876,17.1,1.869,0.764,14.41492,120.98462,0,0,1,0
26.6,0.0,14.0,2.95,0.799,1.7,1.679,0.729,14.60036,121.03473,1,1,0,0
19.4,0.0,18.0,2.34,0.843,4.8,3.117,2.634,14.54742,120.97661,0,1,1,0
22.1,0.0,19.0,2.59,0.87,11.9,0.918,2.79,14.61511,121.13112,0,0,1,0
18.3,1418.0,22.0,1.51,0.936,27.9,2.046,0.913,14.646,120.95537,0,0,1,0
22.6,0.0,9.0,2.64,0.861,9.6,0.521,1.902,14.55815,120.98352,0,1,0,0
21.5,1659.0,20.0,1.98,0.91,26.5,1.553,0.508,14.60496,121.05536,0,0,1,0
20.2,0.0,16.0,2.32,0.888,14.1,0.736,2.232,14.60866,120.98626,0,1,0,0
24.5,1812.0,17.0,2.62,0.863,12.5,0.617,1.786,14.58853,121.0536,0,0,1,0
29.2,14603.0,13.0,2.96,0.741,5.4,0.488,2.148,14.72117,121.13787,0,1,0,0
20.8,0.0,20.0,2.82,0.856,16.4,3.457,3.527,14.59877,121.05966,0,1,1,0
25.7,0.0,12.0,2.82,0.694,9.8,2.196,0.816,14.51425,121.01743,1,1,1,0
23.1,11349.0,15.0,2.31,0.752,7.8,0.841,3.067,14.62155,121.1274,0,0,0,0
19.1,2385.0,20.0,1.35,0.837,24.5,0.454,1.967,14.69371,121.12463,0,0,1,0
20.5,26959.0,18.0,3.2,0.73,9.2,3.625,3.65,14.51393,121.04708,0,0,1,0
23.0,17985.0,12.0,2.66,0.624,13.2,0.72,2.94,14.58512,121.1325,0,1,0,0
22.6,0.0,17.0,2.66,0.784,21.2,1.771,1.271,14.65789,120.93605,0,1,1,0
21.5,23198.0,12.0,3.68,0.667,14.1,1.511,0.79,14.66476,121.0871,0,0,1,0
18.7,10.0,20.0,1.79,0.99,22.0,3.13,2.639,14.49522,120.93581,0,0,1,0
24.2,18340.0,12.0,2.81,0.624,11.0,3.415,3.811,14.69809,120.95987,0,1,1,0
18.9,20132.0,15.0,3.52,0.81,7.0,0.817,2.166,14.55158,120.98136,0,1,1,0
21.6,0.0,21.0,1.32,0.909,25.6,1.892,0.917,14.5358,121.05184,0,1,1,0
25.9,19644.0,15.0,2.38,0.8,8.5,0.495,1.766,14.59291,121.13501,0,1,1,0
23.2,0.0,20.0,1.47,0.952,22.6,3.663,3.601,14.62239,120.95385,0,0,1,0
20.8,0.0,16.0,2.98,0.888,15.0,3.5,3.572,14.52617,120.988,0,0,1,0
20.7,2764.0,23.0,1.56,0.977,20.0,1.356,0.512,14.44699,120.96782,0,1,0,0
21.9,2879.0,22.0,2.25,0.815,11.5,3.651,3.43,14.75634,121.10618,0,1,0,0
21.5,3480.0,19.0,2.36,0.794,21.4,2.039,1.003,14.56289,121.08359,0,1,1,0
23.7,590.0,10.0,3.28,0.786,12.0,2.024,0.758,14.6337,121.10815,0,0,1,1
20.6,0.0,20.0,2.89,0.974,9.7,0.844,3.412,14.55133,121.03124,0,0,0,0
21.2,0.0,14.0,2.18,0.794,7.2,0.853,3.182,14.56118,121.01193,0,0,0,0
21.3,0.0,20.0,2.44,0.878,12.6,3.456,3.571,14.63381,121.02434,0,0,0,0
26.2,7649.0,13.0,3.44,0.784,5.6,0.973,3.019,14.55949,120.97398,0,0,0,0
22.3,0.0,21.0,2.02,0.98,22.6,0.628,2.877,14.49407,121.03989,0,1,0,0
20.5,0.0,22.0,1.8,0.92,23.6,0.402,1.944,14.56066,121.05891,1,1,1,0
22.4,20966.0,18.0,2.9,0.655,13.4,0.871,3.008,14.56594,121.11812,0,0,1,0
20.1,0.0,13.0,3.37,0.659,5.5,0.603,2.024,14.66746,120.97289,0,0,1,0
21.4,13412.0,11.0,2.71,0.751,10.2,1.97,0.859,14.44402,121.0083,0,0,0,0
23.1,0.0,20.0,3.01,0.866,19.1,3.339,3.344,14.47639,120.95014,0,1,0,0
20.7,1338.0,21.0,2.02,0.927,20.0,0.468,1.855,14.43781,120.9615,0,1,0,0
22.2,21229.0,19.0,3.2,0.763,9.6,1.055,3.094,14.67159,121.11147,0,0,0,0
21.5,17544.0,16.0,3.99,0.674,12.1,2.19,0.942,14.68238,121.00442,0,1,1,0
24.7,0.0,13.0,3.93,0.841,17.3,0.268,2.125,14.37326,121.05674,1,1,1,0
19.8,1898.0,20.0,1.47,0.957,17.7,2.124,1.003,14.50667,121.04283,0,0,1,0
20.0,11696.0,17.0,3.36,0.788,2.0,1.449,0.365,14.37316,121.0392,0,1,1,0
22.6,1913.0,11.0,2.88,0.844,7.2,3.766,3.715,14.60841,121.09778,0,1,0,0
29.8,0.0,9.0,2.88,0.805,10.1,0.735,2.101,14.53801,121.00965,0,1,1,0
18.6,0.0,17.0,2.02,0.929,19.0,1.053,2.912,14.55805,121.07016,0,1,0,0
19.6,2285.0,24.0,1.55,0.862,18.8,0.52,2.996,14.60023,121.03718,0,1,1,0
25.4,9939.0,13.0,2.96,0.784,3.5,0.596,2.945,14.73657,121.10297,0,1,1,0
21.4,125.0,21.0,2.21,0.957,24.6,2.018,1.121,14.5878,120.97952,0,0,1,0
23.6,34977.0,13.0,3.11,0.814,10.6,0.994,3.285,14.63735,120.98552,0,1,0,1
22.1,0.0,19.0,2.15,0.929,16.0,1.995,1.309,14.66646,120.98109,1,1,1,0
19.1,1998.0,21.0,1.51,0.882,16.0,0.807,3.171,14.50257,121.02222,0,1,1,0
20.4,0.0,16.0,2.59,0.882,14.0,2.01,0.996,14.56204,121.15177,0,0,0,0
22.2,25067.0,9.0,3.56,0.72,12.3,1.858,0.962,14.43689,120.9086,0,1,0,0
21.2,0.0,22.0,2.82,0.902,15.9,3.348,3.542,14.4671,120.95836,0,1,1,0
19.8,1342.0,18.0,2.03,0.84,12.6,1.728,0.689,14.63525,120.94934,0,1,0,0
21.0,15069.0,15.0,3.34,0.742,7.8,0.578,3.03,14.47417,120.92574,0,1,0,0
20.8,0.0,20.0,2.24,0.84,14.7,0.365,1.952,14.64027,120.96799,0,0,0,0
19.8,0.0,22.0,1.0,0.98,34.9,1.639,0.423,14.66033,120.9908,0,1,1,0
20.8,22430.0,16.0,3.27,0.822,13.6,1.948,1.116,14.66663,120.96619,0,1,0,1
30.5,11063.0,14.0,1.9,0.721,3.2,1.361,0.506,14.57026,121.03608,0,1,1,0
20.9,0.0,20.0,2.99,0.802,17.0,0.5,2.053,14.38014,121.06283,0,0,0,0
19.0,0.0,22.0,2.29,0.875,12.7,1.713,0.58,14.58249,121.1279,0,1,0,0
20.8,9149.0,13.0,2.34,0.829,16.7,2.152,0.869,14.49497,121.05043,0,1,1,0
18.8,24618.0,13.0,3.63,0.642,13.9,0.571,2.165,14.6749,120.93327,0,1,1,1
19.6,613.0,22.0,1.01,0.951,19.3,0.383,2.06,14.48038,120.98022,0,0,0,0
21.1,2278.0,20.0,2.21,0.988,17.9,3.089,2.863,14.68625,121.00442,0,1,1,0
20.8,2707.0,21.0,2.0,0.99,15.0,0.863,2.88,14.69186,121.11596,0,1,0,0
23.4,1963.0,15.0,2.58,0.865,14.1,1.355,0.6,14.61587,120.95053,0,1,0,0
21.5,0.0,20.0,3.02,0.759,14.7,0.6,1.783,14.60592,121.04432,0,1,0,0
22.0,0.0,20.0,2.47,0.724,7.7,3.819,3.522,14.43526,120.98217,0,0,0,0
21.2,31095.0,11.0,3.37,0.701,14.8,3.464,3.64,14.61986,121.04912,0,1,0,1
20.3,1422.0,21.0,1.84,0.921,20.8,2.193,1.002,14.68313,121.01687,0,1,1,0
22.4,19212.0,15.0,3.6,0.894,9.8,3.167,2.645,14.59044,121.12621,0,1,1,1
20.6,19378.0,18.0,2.95,0.806,16.7,0.627,1.787,14.48633,121.00286,0,1,1,0
20.0,26259.0,13.0,3.13,0.746,12.2,2.08,1.154,14.58191,120.99866,0,1,0,1
21.5,17847.0,23.0,2.33,0.811,14.5,0.934,2.937,14.49595,121.02028,0,1,1,0
20.9,242.0,23.0,3.14,0.871,13.1,1.865,0.784,14.71017,121.10241,0,0,0,1
21.8,16581.0,18.0,2.74,0.938,15.2,2.289,0.99,14.37903,121.03989,0,1,1,0
19.9,0.0,19.0,2.08,0.926,28.2,0.834,2.797,14.55606,121.09346,0,1,0,0
28.8,3209.0,13.0,2.32,0.739,9.4,1.531,0.774,14.68081,120.94135,0,0,0,0
30.4,17737.0,10.0,2.21,0.81,6.6,3.378,3.409,14.55109,121.06081,0,1,1,0
28.4,12178.0,12.0,2.5,0.708,12.1,2.005,0.937,14.65598,121.07089,0,0,1,0
22.5,187.0,20.0,3.26,0.822,17.5,1.818,0.619,14.68419,121.09089,0,0,0,1
24.3,16907.0,12.0,3.58,0.621,10.9,0.492,1.986,14.56991,121.06356,0,1,1,0
21.5,0.0,18.0,2.42,0.972,12.3,1.844,1.088,14.69713,120.9517,0,1,1,0
22.4,26275.0,20.0,2.29,0.813,10.4,1.897,1.02,14.66774,120.94275,0,1,0,0
21.1,0.0,19.0,2.07,0.93,12.6,0.924,2.785,14.55113,121.02034,0,0,0,0
21.5,0.0,20.0,2.66,0.813,16.5,1.995,0.957,14.72686,121.13967,0,1,1,0
20.6,454.0,20.0,1.86,0.99,25.6,0.704,1.921,14.70833,120.98395,0,1,0,0
19.9,39578.0,18.0,3.46,0.713,9.2,0.549,1.854,14.57045,121.08076,0,1,1,0
20.8,213.0,22.0,2.11,0.929,21.9,3.013,2.472,14.34627,121.03463,0,1,1,0
19.3,60.0,20.0,1.36,0.922,23.7,1.436,0.17,14.67668,121.10533,0,1,1,0
20.9,0.0,22.0,1.93,0.932,20.8,3.537,3.658,14.51956,121.04969,0,1,1,0
20.3,24544.0,14.0,3.41,0.834,12.0,3.565,3.683,14.58661,121.10592,0,0,1,0
24.4,18540.0,20.0,2.23,0.756,12.4,2.045,0.881,14.56242,121.1173,0,1,1,0
22.5,28804.0,13.0,3.51,0.791,9.0,0.798,2.669,14.64072,121.09059,0,1,1,0
20.6,0.0,21.0,1.38,0.876,18.6,0.562,2.001,14.45382,120.94177,0,1,1,0
22.0,10713.0,19.0,3.03,0.812,25.9,1.573,0.329,14.70504,120.97086,0,1,0,1
23.2,0.0,21.0,2.15,0.968,18.0,2.163,1.05,14.49035,121.01487,0,1,0,0
20.3,18420.0,12.0,3.19,0.741,8.4,0.363,1.819,14.42973,120.92087,0,1,0,0
22.4,0.0,20.0,2.51,0.853,13.7,0.657,2.022,14.62798,120.99242,1,1,0,0
21.1,0.0,21.0,1.52,0.888,16.4,2.075,1.005,14.38055,121.06853,0,1,0,0
20.0,20688.0,16.0,2.38,0.948,13.1,1.507,0.4,14.61993,121.00684,0,0,1,0
19.0,31386.0,16.0,3.47,0.592,10.8,2.064,1.027,14.5263,120.98382,0,1,1,0
19.8,0.0,22.0,2.29,0.878,18.2,1.699,0.918,14.76021,121.1253,0,0,1,0
21.9,25636.0,13.0,2.69,0.604,11.7,3.615,3.693,14.4743,121.02344,0,1,1,0
18.3,15985.0,15.0,3.55,0.727,11.0,1.958,1.041,14.73942,121.1347,0,1,1,0
20.5,0.0,19.0,2.59,0.863,14.5,0.91,2.958,14.68353,120.94234,0,1,1,0
21.7,21328.0,16.0,2.94,0.896,9.0,3.568,3.417,14.50052,121.03647,0,0,1,0
22.6,24725.0,18.0,3.2,0.588,6.6,2.049,0.745,14.56786,121.04957,0,1,1,0
19.6,345.0,24.0,1.73,0.853,21.9,1.953,1.142,14.5871,121.13181,0,1,0,0
21.1,2847.0,23.0,2.07,0.964,25.8,3.178,2.606,14.48829,121.05995,0,0,1,0
22.5,0.0,21.0,2.59,0.838,13.4,2.058,1.447,14.45737,121.0031,1,1,0,0
20.0,1128.0,22.0,1.15,0.937,24.4,1.548,0.389,14.63446,121.13788,0,1,1,0
24.1,17262.0,18.0,3.09,0.774,11.4,1.921,1.11,14.54694,121.01394,0,0,0,1
20.7,22755.0,16.0,3.2,0.805,5.0,2.787,2.487,14.65372,120.95117,0,0,1,0
21.8,0.0,21.0,1.86,0.908,22.2,2.2,0.978,14.69824,121.01555,0,0,1,0
27.4,11636.0,15.0,3.22,0.796,13.6,0.938,2.711,14.57203,121.08764,0,0,1,0
20.6,0.0,21.0,2.23,0.807,16.2,0.355,1.972,14.66648,120.94007,1,1,1,0
21.3,23750.0,16.0,2.81,0.649,17.1,1.074,2.738,14.62692,121.10917,0,1,1,1
23.7,17450.0,16.0,3.63,0.652,10.4,0.658,2.32,14.71503,121.1259,0,0,0,0
27.2,9654.0,15.0,3.16,0.71,10.9,0.739,1.878,14.54675,121.00833,0,1,0,0
20.6,0.0,18.0,2.45,0.864,18.6,1.329,0.573,14.61344,121.03308,0,1,1,0
21.9,0.0,17.0,2.82,0.764,16.1,2.772,2.498,14.57159,121.06445,0,1,0,1
19.7,23358.0,15.0,3.44,0.677,10.0,1.433,0.355,14.43947,120.92794,0,0,0,1
19.2,0.0,18.0,1.98,0.99,26.1,1.198,0.61,14.70045,120.94627,0,1,1,0
21.6,0.0,20.0,1.95,0.877,25.9,1.518,0.532,14.58354,120.95073,0,0,0,0
20.5,0.0,23.0,1.92,0.98,19.5,0.559,2.037,14.66318,120.91188,0,1,1,0
24.5,4109.0,13.0,3.44,0.746,2.5,3.669,3.086,14.56032,120.99055,0,0,1,0
19.9,0.0,22.0,2.24,0.941,24.1,1.498,0.542,14.52096,121.05956,1,1,1,0
22.2,0.0,18.0,2.05,0.915,5.4,3.425,3.236,14.5343,120.99055,0,1,0,0
22.4,0.0,20.0,1.88,0.947,21.5,3.587,3.142,14.72275,121.08574,0,0,0,0
22.2,11481.0,22.0,1.45,0.821,11.8,3.003,2.553,14.63318,121.11542,0,1,1,0
26.3,29617.0,19.0,3.2,0.927,9.6,1.446,0.413,14.44008,120.98083,0,1,1,0
21.2,3923.0,22.0,3.35,0.88,12.6,3.44,3.424,14.47728,121.01903,0,1,0,0
20.2,21560.0,18.0,3.3,0.687,9.0,0.839,2.699,14.60427,121.0457,0,1,1,1
19.1,0.0,24.0,1.37,0.92,12.2,0.682,1.954,14.62301,120.95367,0,1,0,0
25.3,5963.0,12.0,3.34,0.708,8.1,2.013,0.948,14.63132,121.01271,0,1,0,1
27.3,948.0,12.0,2.63,0.831,12.8,2.119,1.004,14.6154,121.03023,0,0,1,0
20.9,1121.0,16.0,2.14,0.831,21.6,0.489,1.862,14.70482,120.96893,0,1,1,0
33.5,11836.0,13.0,3.38,0.736,4.6,0.696,2.151,14.44518,120.98548,0,1,1,0
23.2,12783.0,18.0,3.01,0.826,9.6,2.069,0.946,14.4166,121.03984,0,1,1,1
19.8,31684.0,14.0,3.01,0.578,11.6,0.418,2.268,14.58592,121.06321,0,0,0,0
22.5,8410.0,15.0,2.82,0.764,6.9,1.478,0.49,14.57922,121.13855,0,1,0,1
21.6,0.0,20.0,2.62,0.797,13.9,1.598,0.569,14.4465,120.98395,0,0,1,0
24.7,29285.0,20.0,3.52,0.725,13.1,0.525,2.126,14.60323,121.05118,0,1,1,1
22.3,20252.0,15.0,2.26,0.908,12.1,0.537,2.084,14.44181,120.91182,0,1,1,0
22.2,12805.0,17.0,2.7,0.927,6.7,2.765,2.617,14.62561,120.92993,0,1,0,0
19.8,0.0,12.0,3.71,0.68,5.3,0.967,3.129,14.5985,121.05559,1,1,0,1
26.0,14841.0,14.0,2.81,0.902,6.8,2.021,1.13,14.59224,121.1543,0,1,1,1
21.7,0.0,24.0,1.05,0.91,28.2,3.212,2.49,14.43863,120.97425,0,0,0,0
22.4,5081.0,20.0,2.55,0.861,21.3,0.444,1.836,14.70199,120.96209,0,1,0,0
20.7,20857.0,16.0,3.76,0.675,9.1,3.407,3.605,14.74698,121.11871,0,0,0,0
20.5,24184.0,17.0,2.98,0.614,17.0,1.305,0.414,14.72268,121.13935,0,1,0,0
21.1,1562.0,21.0,1.88,0.915,25.2,3.298,3.179,14.64133,121.11862,0,1,0,0
27.6,0.0,10.0,3.83,0.687,14.3,3.497,3.633,14.40712,120.96749,0,0,0,0
21.1,12497.0,14.0,2.69,0.871,12.3,0.655,3.17,14.38783,121.03691,0,1,1,0
19.8,4287.0,22.0,1.69,0.913,17.6,0.785,3.112,14.73273,121.11892,0,1,0,0
25.6,0.0,12.0,2.93,0.622,4.3,0.6,2.844,14.58902,120.97027,0,1,1,0
21.5,20020.0,14.0,3.5,0.594,7.1,2.205,1.076,14.74299,121.10526,0,1,0,0
22.3,36507.0,15.0,3.75,0.622,9.2,3.965,3.265,14.51059,121.02175,0,1,1,0
18.2,0.0,21.0,1.87,0.875,26.9,0.184,1.958,14.55119,121.00718,0,1,0,0
19.6,678.0,19.0,1.81,0.807,11.7,0.386,1.87,14.59387,121.09639,0,1,0,0
22.4,0.0,21.0,1.26,0.949,26.0,1.976,0.904,14.39156,121.0172,0,1,1,0
19.0,1236.0,17.0,2.43,0.901,10.5,1.523,0.422,14.56439,120.98647,0,1,1,0
27.3,8110.0,10.0,2.01,0.672,6.5,0.624,2.043,14.70875,120.97107,0,1,0,0
20.8,2481.0,22.0,1.9,0.99,25.6,1.421,0.694,14.43528,120.93211,0,1,1,0
22.5,28286.0,13.0,3.02,0.731,11.9,0.83,2.13,14.61537,121.11234,0,1,1,1
21.0,0.0,21.0,3.36,0.817,17.0,0.555,2.052,14.63109,121.13618,0,1,0,1
23.3,9940.0,14.0,2.79,0.784,6.0,0.362,2.098,14.7205,121.13506,0,1,0,0
31.3,0.0,10.0,2.87,0.753,8.4,0.795,1.844,14.65079,121.07881,0,1,0,0
23.9,30464.0,16.0,2.18,0.811,7.2,0.657,2.283,14.69016,120.99269,0,0,1,0
20.6,4295.0,18.0,2.64,0.767,7.6,1.809,0.421,14.64629,120.94774,0,0,1,0
20.6,703.0,19.0,2.59,0.841,10.2,3.635,3.235,14.66563,120.99288,0,1,0,0
20.2,345.0,21.0,2.57,0.916,13.9,0.844,3.049,14.43456,120.98822,0,1,0,0
21.2,0.0,24.0,1.38,0.929,17.0,0.938,2.969,14.5293,121.03739,0,1,1,0
18.6,0.0,20.0,1.83,0.959,30.1,1.508,0.377,14.65377,121.11878,0,1,0,0
24.1,11498.0,18.0,3.47,0.83,15.1,3.52,3.418,14.45986,121.00863,0,0,0,1
22.5,2111.0,18.0,3.51,0.789,22.9,2.109,0.873,14.53594,121.0062,0,0,0,0
19.5,0.0,20.0,2.09,0.947,24.2,1.262,0.594,14.46361,120.97031,0,1,1,0
24.7,10644.0,20.0,2.74,0.894,7.6,3.23,2.555,14.65567,120.99013,0,1,0,0
22.8,26460.0,11.0,2.61,0.79,5.0,0.693,1.931,14.70166,120.97544,0,1,0,1
21.7,17837.0,17.0,3.33,0.73,11.7,1.753,0.409,14.37748,121.05653,0,1,1,0
20.7,0.0,20.0,2.34,0.942,18.4,1.909,1.081,14.51025,121.01318,0,1,1,0
22.0,3488.0,17.0,2.48,0.892,11.1,1.855,0.984,14.6367,121.06914,0,1,0,0
21.8,30544.0,18.0,3.08,0.646,11.6,0.596,2.019,14.63051,121.01036,0,0,0,1
23.4,23041.0,16.0,2.94,0.793,9.6,1.988,1.103,14.51748,121.03215,0,0,1,0
22.6,4091.0,19.0,2.34,0.792,22.0,0.698,1.973,14.46994,120.98246,0,1,0,0
23.9,0.0,13.0,3.35,0.862,11.6,1.358,0.324,14.63506,121.00925,1,1,1,0
23.5,0.0,19.0,2.67,0.87,19.9,0.317,2.179,14.45147,121.01038,0,0,1,0
22.8,2841.0,18.0,2.6,0.786,13.0,0.609,2.224,14.55818,120.98557,0,1,0,0
21.5,30766.0,17.0,2.81,0.7,9.8,0.872,2.949,14.62885,121.10156,0,0,0,0
21.1,0.0,21.0,1.69,0.93,18.9,0.292,2.171,14.65229,120.96334,0,0,1,0
25.5,23241.0,11.0,3.12,0.722,5.6,0.782,2.847,14.62127,120.97517,0,1,1,1
19.6,0.0,20.0,2.41,0.977,22.2,1.948,1.029,14.59684,121.00965,0,1,0,0
20.9,3398.0,22.0,1.74,0.964,23.8,2.104,0.883,14.66402,120.95869,0,1,1,0
27.5,0.0,9.0,2.22,0.656,5.4,2.165,1.103,14.60892,121.13459,1,1,0,0
20.9,0.0,18.0,2.82,0.945,13.3,2.053,1.08,14.51672,121.06363,0,1,1,0
22.9,10324.0,21.0,2.42,0.697,16.5,0.707,2.887,14.73523,121.09021,0,0,1,0
22.3,11798.0,18.0,2.5,0.903,5.9,0.691,2.344,14.67534,121.0802,0,1,1,1
24.0,3265.0,11.0,2.8,0.665,7.7,1.775,0.97,14.49503,121.05414,0,1,1,0
21.0,572.0,20.0,2.04,0.907,31.4,2.142,0.97,14.58852,120.95122,0,1,1,0
21.1,1132.0,19.0,2.53,0.87,14.8,1.508,0.6,14.68521,121.15089,0,1,0,0
21.8,2880.0,18.0,2.44,0.85,17.7,1.033,2.953,14.58,121.00426,0,1,1,0
19.8,0.0,20.0,1.61,0.947,22.5,0.874,3.032,14.59409,121.07756,0,0,1,0
21.9,0.0,20.0,2.34,0.855,19.6,1.585,0.538,14.48489,121.08298,1,1,0,0
22.0,0.0,18.0,2.27,0.846,10.4,1.114,2.928,14.67693,121.11813,0,1,0,0
21.8,0.0,19.0,3.08,0.859,16.3,1.431,0.594,14.61677,120.99429,0,1,0,1
22.6,749.0,18.0,2.1,0.808,15.1,2.171,1.068,14.57361,121.0703,0,1,0,0
24.9,25662.0,13.0,2.38,0.637,11.7,0.599,2.179,14.44883,120.95162,0,1,1,0
19.6,17775.0,12.0,3.19,0.709,7.1,0.564,2.224,14.37703,121.0526,0,1,0,0
22.6,3245.0,20.0,2.85,0.807,15.1,0.663,2.142,14.60313,121.0195,0,0,1,0
23.9,18480.0,14.0,2.98,0.72,8.9,0.304,2.148,14.56433,121.07571,0,1,0,1
20.2,28473.0,16.0,3.34,0.658,13.3,3.521,3.529,14.42685,120.92555,0,1,1,0
20.6,2703.0,22.0,2.98,0.949,11.9,0.772,2.938,14.63657,121.06317,0,0,0,0
23.0,4201.0,21.0,1.73,0.936,24.4,0.456,2.034,14.51594,121.01222,0,1,1,0
23.0,30775.0,14.0,2.83,0.601,11.7,0.939,2.934,14.59441,121.0143,0,0,0,0
19.5,16070.0,15.0,2.96,0.678,9.6,1.839,0.824,14.52188,121.05969,0,0,0,1
27.4,6501.0,9.0,3.37,0.834,8.4,3.521,3.405,14.44766,120.97693,0,1,1,1
22.7,21090.0,17.0,3.52,0.689,8.1,1.471,0.525,14.60395,121.01416,0,1,0,0
19.5,0.0,22.0,2.03,0.935,14.8,0.434,2.038,14.60857,120.97591,0,1,1,0
19.2,0.0,19.0,2.58,0.898,11.2,2.795,2.454,14.67574,121.11671,1,1,1,0
19.4,0.0,21.0,1.5,0.968,27.0,0.39,1.867,14.51448,121.02823,1,1,0,0
21.4,0.0,22.0,1.99,0.956,18.2,0.521,2.182,14.7251,121.07964,0,0,1,0
21.7,0.0,20.0,2.44,0.953,17.1,3.444,3.358,14.61289,121.04746,0,0,1,0
20.6,0.0,22.0,1.38,0.905,22.7,0.822,2.828,14.54836,120.9828,0,1,0,0
22.4,5351.0,18.0,2.31,0.99,14.6,3.586,3.71,14.48555,120.97021,0,1,0,0
24.6,13106.0,17.0,1.75,0.89,11.8,0.763,2.015,14.51944,121.04243,0,1,0,0
25.6,0.0,14.0,2.34,0.749,16.3,3.405,3.569,14.70293,120.928,0,1,0,0
28.0,2173.0,11.0,3.26,0.781,7.0,3.01,2.38,14.75659,121.13877,0,0,0,1
20.5,21988.0,14.0,3.62,0.678,8.1,0.923,3.04,14.59018,120.99349,0,1,1,1
18.9,0.0,23.0,1.82,0.919,23.8,3.017,2.128,14.4213,120.98767,0,1,1,0
21.1,0.0,21.0,2.61,0.701,18.5,3.119,2.569,14.47328,121.02568,0,1,0,0
22.0,0.0,20.0,2.28,0.86,16.4,3.194,2.59,14.53858,121.03237,1,1,0,0
24.5,0.0,14.0,3.26,0.732,13.1,3.272,3.765,14.53277,120.99241,0,0,1,0
21.8,3359.0,21.0,1.87,0.91,19.1,3.421,3.29,14.50702,121.02579,0,1,1,0
20.4,22775.0,21.0,3.31,0.687,11.0,3.642,3.639,14.58467,121.11678,0,0,1,0
20.1,1639.0,15.0,2.65,0.85,5.9,3.22,2.302,14.53622,120.9999,0,0,0,0
18.8,24183.0,15.0,2.98,0.656,9.8,0.611,3.054,14.65357,120.97948,0,1,0,0
24.6,5439.0,15.0,2.12,0.793,11.3,2.017,0.607,14.55139,121.03402,0,1,0,0
22.4,12835.0,19.0,2.0,0.813,16.6,2.058,0.868,14.45362,121.01686,0,1,1,0
21.0,26423.0,12.0,3.11,0.703,13.2,3.514,3.4,14.69269,120.98591,0,1,0,1
21.2,2052.0,25.0,1.49,0.898,17.3,3.526,3.631,14.66817,120.92894,0,1,0,0
24.4,0.0,15.0,2.49,0.955,12.1,1.427,0.46,14.64102,120.93663,1,1,1,0
21.1,32375.0,17.0,3.42,0.826,12.2,3.166,2.696,14.50445,121.00952,0,1,0,0
19.9,20422.0,16.0,3.17,0.74,8.5,0.978,3.218,14.63376,120.92142,0,0,1,0
21.6,32397.0,14.0,3.76,0.765,19.0,1.516,0.405,14.70345,121.12493,0,1,0,0
24.7,3269.0,10.0,2.49,0.62,11.3,0.217,2.279,14.41944,120.93443,0,0,0,0
26.9,10518.0,12.0,3.43,0.791,5.4,1.521,0.32,14.48165,121.0174,0,1,1,0
22.7,24952.0,16.0,3.28,0.761,7.8,3.635,3.359,14.38913,121.06083,0,0,0,0
18.7,0.0,21.0,1.14,0.957,10.1,2.198,1.02,14.51864,121.03202,0,1,1,0
20.6,19236.0,16.0,3.56,0.754,9.2,3.523,3.625,14.59568,121.06896,0,1,1,1
27.6,9202.0,18.0,2.39,0.903,11.5,3.019,2.515,14.66079,120.94695,0,1,0,0
20.5,3248.0,21.0,1.74,0.925,19.3,0.376,2.059,14.4406,120.97624,0,1,1,0
21.9,9845.0,16.0,3.58,0.663,11.4,0.366,2.179,14.59827,121.04137,0,1,0,1
21.3,0.0,21.0,1.96,0.935,21.0,2.133,0.958,14.54386,120.99748,0,0,1,0
21.6,30707.0,14.0,3.57,0.659,9.3,3.217,2.458,14.68156,121.03146,0,1,1,1
21.2,22244.0,11.0,3.36,0.805,7.6,2.191,1.105,14.65574,121.09918,0,1,1,0
20.8,0.0,24.0,2.38,0.965,24.9,1.698,1.139,14.47745,121.01112,0,1,0,0
20.4,7914.0,19.0,2.33,0.88,8.1,0.791,3.14,14.71033,120.94631,0,1,1,0
22.1,467.0,18.0,2.01,0.834,12.4,2.057,1.123,14.70805,120.97759,0,1,0,0
31.7,20598.0,12.0,2.22,0.684,3.6,0.432,1.922,14.65295,121.14292,0,1,0,0
